Identifier,Year,Company Name,MATCH,Country of Headquarters,IPO Date,TRBC Economic Sector Name,Balance Sheet Period End Date,Balance Sheet Accounting Standard,Total Assets,Total Equity,Price Close,Common Shares - Outstanding,Net Income Before Extraordinary Items,Net Cash Flow from Operating Activities,Common Equity,Book Value Per Share,YTD Total Return,NI,NI CHANGE,LOSS,NI PER LAGGED PRICE,NI CHANGE PER LAGGED PRICE,NI PER LAGED TA,CASH FLOW PER LAGGED TOTAL ASSETS
IMPP.WA,2004,Imperio Alternatywna Spolka Inwestycyjna SA,NEDSE.AS,Poland,12/06/1997,Financials,2004,IFRS,"74,710,631.23","39,063,122.92",2.68,"6,434,255.90","5,531,561.46","33,728,239.20","39,063,122.92",5.46,52.8%,0.8597049209684059,0.3298646663202879,0,0.605426000681976,0.23229906078893514,2.3062861925465073e-08,0.743038670685611
IMPP.WA,2003,Imperio Alternatywna Spolka Inwestycyjna SA,NEDSE.AS,Poland,12/06/1997,Financials,2003,Polish,"45,392,306.66","28,886,744.40",1.42,"8,579,007.05","4,545,503.28","-1,868,650.31","28,886,744.40",3.09,72.8%,0.529840254648118,0.4922774204835111,0,0.6623003183101475,0.6153467756043888,1.2588656435708153e-09,-0.08133852365583107
IMPP.WA,2002,Imperio Alternatywna Spolka Inwestycyjna SA,NEDSE.AS,Poland,12/06/1997,Financials,2002,Polish,"22,973,742.65","20,454,343.57",0.80,"9,515,082.34","357,413.46","10,797,387.33","20,454,343.57",2.10,-30.2%,0.03756283416460693,0.02730142869991288,0,0.03384039113928552,0.024595881711633225,2.4193766960251293e-09,0.36185927532782197
IMPP.WA,2001,Imperio Alternatywna Spolka Inwestycyjna SA,NEDSE.AS,Poland,12/06/1997,Financials,2001,Polish,"29,838,636.36","22,978,535.35",1.11,"10,530,926.89","683,080.81","-4,312,121.21","22,978,535.35",1.87,-33.0%,0.06486426286451981,0.3655958793830913,0,0.04105333092691127,0.23138979707790588,NA,-0.16083811185367297
IMPP.WA,2000,Imperio Alternatywna Spolka Inwestycyjna SA,NEDSE.AS,Poland,12/06/1997,Financials,2000,Polish,"26,810,319.77","25,629,118.22",1.58,"12,288,346.11","-3,695,494.19","8,354,166.67","25,629,118.22",2.09,-4.6%,-0.3007316165185715,NA,NA,NA,NA,NA,NA
INK.WA,2022,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2022,IFRS,"106,152,168.11","71,449,370.65",7.31,"7,285,500.00","6,620,577.96","-318,977.15","71,449,370.65",9.81,-9.1%,0.9087335062795965,0.007277463454807509,0,0.09813536784876851,0.0007859031808647418,8.448180781419204e-09,-0.002933327853545688
INK.WA,2021,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2021,IFRS,"108,742,413.37","72,997,648.52",9.26,"7,285,500.00","6,673,597.92","6,738,271.26","72,997,648.52",10.02,96.0%,0.916010969734404,0.062075569281449416,0,0.16715528644788394,0.011327658628001717,7.908360818675155e-09,0.062145689996733346
INK.WA,2020,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2020,IFRS,"108,427,008.54","72,405,486.84",5.48,"7,285,500.00","6,221,346.36","21,399,305.45","72,405,486.84",9.94,25.5%,0.8539354004529546,0.01271782993617454,0,0.18207577834817792,0.002711690817947663,8.185669386155525e-09,0.19818059852990624
INK.WA,2019,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2019,IFRS,"107,978,811.29","68,884,716.58",4.69,"7,285,500.00","6,314,002.11","9,944,896.77","68,884,716.58",9.46,45.9%,0.8666532303891291,0.2770311769954018,0,0.24208190792992432,0.07738301033391112,1.009456695851264e-08,0.09393103744863981
INK.WA,2018,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2018,IFRS,"105,874,448.32","66,779,543.81",3.58,"7,285,500.00","8,332,312.75","-3,226,503.99","66,779,543.81",9.17,3.2%,1.143684407384531,0.6650584764257772,0,0.29939382392265207,0.174099077598371,5.569474578634064e-09,-0.028478276313521882
INK.WA,2017,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2017,IFRS,"113,297,025.23","63,588,020.34",3.82,"7,285,500.00","3,487,029.22","25,880,950.33","63,588,020.34",8.73,-3.5%,0.4786259309587537,0.16777914762198887,0,0.14287341222649363,0.05008332764835489,3.703368543647142e-09,0.30116064678127025
INK.WA,2016,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2016,IFRS,"85,937,358.04","50,610,400.48",3.35,"7,285,500.00","2,264,674.24","-8,944,889.42","50,610,400.48",6.95,32.4%,0.31084678333676485,0.01686292636057929,0,0.1122190553562328,0.006087699047140537,2.5972396022216982e-09,-0.10656768504675783
INK.WA,2015,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2015,IFRS,"83,936,227.16","52,096,959.19",2.77,"7,285,500.00","2,141,819.39","4,472,255.50","52,096,959.19",7.15,-32.4%,0.29398385697618556,0.08553233820602568,0,0.06489709867023964,0.018881310862257323,3.4700096242705028e-09,0.039510737818487525
INK.WA,2014,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2014,IFRS,"113,190,888.02","55,506,754.85",4.53,"7,285,500.00","2,764,965.24","-5,719,292.30","55,506,754.85",7.62,-19.0%,0.37951619518221125,0.23104942968910858,0,0.05724226171677394,0.034849084417663434,6.5522126504987035e-09,-0.0522928917842039
INK.WA,2013,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2013,IFRS,"109,370,358.09","62,536,140.58",6.63,"7,285,500.00","4,448,275.86","16,516,578.25","62,536,140.58",8.58,17.8%,0.6105656248713198,0.22429870153043707,0,0.1096168087740251,0.04026906670205333,9.800565120009486e-09,0.17724570225421674
INK.WA,2012,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2012,IFRS,"93,184,647.30","57,485,412.34",5.57,"7,285,500.00","6,082,404.05","4,670,318.98","57,485,412.34",7.89,44.0%,0.8348643264017569,0.008823863839132473,0,0.24129026774617252,0.002550249664489154,1.0795952877954658e-08,0.054825393596563625
INK.WA,2011,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2011,IFRS,"85,185,325.15","46,395,244.05",3.46,"7,285,500.00","6,146,690.31","1,952,673.04","46,395,244.05",6.37,-38.9%,0.8436881902408894,0.037367405119758335,0,0.12783154397589233,0.005661728048448233,1.0525241726333339e-08,0.024986679166237286
INK.WA,2010,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2010,IFRS,"78,148,561.76","46,611,505.92",6.60,"7,285,500.00","5,874,450.08","13,755,329.95","46,611,505.92",6.40,18.6%,0.806320785121131,0.31418580742570856,0,0.13806862758923477,0.05379893962768982,1.6069181727887908e-08,0.17955406262716284
INK.WA,2009,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2009,IFRS,"76,608,291.39","42,862,835.57",5.84,"7,285,500.00","8,163,450.78","18,065,576.06","42,862,835.57",5.88,37.5%,1.1205065925468396,0.018077654244732733,0,0.26870661691770736,0.0043351688836289525,1.540495686004832e-08,0.2590783728164331
INK.WA,2008,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2008,IFRS,"69,730,158.73","34,395,474.50",4.17,"7,285,500.00","8,031,746.03","-2,865,923.67","34,395,474.50",4.72,-41.7%,1.1024289383021069,0.04593586438816821,0,0.12541853678067202,0.00522592313858569,2.636461097531554e-08,-0.040047416179529526
INK.WA,2007,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2007,IFRS,"71,563,260.34","32,390,105.43",8.79,"7,285,500.00","7,697,080.29","-3,293,998.38","32,390,105.43",4.45,-18.3%,1.0564930739139387,0.8865281984764257,0,0.11622586071660491,0.09752785461786861,5.458705052690903e-09,-0.08220118804971357
INK.WA,2006,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2006,IFRS,"40,072,393.82","21,330,322.67",9.09,"7,285,500.00","1,238,279.10","-1,378,585.22","21,330,322.67",2.93,397.3%,0.16996487543751287,0.07555732207810034,0,0.10300901541667447,0.045792316410969904,2.739616636441025e-09,-0.04427556038627317
INK.WA,2005,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2005,IFRS,"31,136,482.70","18,262,919.48",1.65,"7,285,500.00","687,806.23","2,465,255.31","18,262,919.48",2.51,-4.5%,0.09440755335941253,0.0011079555281037767,0,0.04942803840806939,0.0005800814283265847,4.258480763400915e-09,0.0715393442581701
INK.WA,2004,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2004,IFRS,"34,460,132.89","19,277,740.86",1.91,"7,285,500.00","679,734.22","-1,201,661.13","19,277,740.86",3.93,61.8%,0.09329959783130876,0.047417839544300316,0,0.09718708107427995,0.049393582858646166,2.1489002939429534e-09,-0.0548475119419475
INK.WA,2003,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2003,Polish,"21,909,127.46","12,513,604.07",0.96,"7,285,500.00","334,271.55","1,241,120.49","12,513,604.07",2.55,51.6%,0.04588175828700844,0.020420270400109804,0,0.07058732044155144,0.031415800615553546,1.1632688636110013e-09,0.05812863947140413
INK.WA,2002,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2002,Polish,"21,351,273.68","11,940,169.82",0.65,"7,285,500.00","185,499.67","1,300,065.32","11,940,169.82",2.44,-58.0%,0.025461487886898636,0.03249228604762885,0,0.017088246903958815,0.021806903387670367,2.7716613626609732e-09,0.05939658806014432
INK.WA,2001,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2001,Polish,"21,887,878.79","11,521,464.65",1.49,"7,285,500.00","422,222.22","869,444.44","11,521,464.65",2.35,-38.7%,0.05795377393452748,0.19323548459457823,0,0.02394784046881301,0.0798493737994125,1.4231783658422281e-08,0.041581512259250844
INK.WA,2000,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,2000,Polish,"20,909,399.22","11,328,972.87",2.42,"7,304,400.00","1,834,786.82","1,043,120.16","11,328,972.87",2.31,74.2%,0.25118925852910573,0.008939172279721797,0,0.1756568241462278,0.006251169426378879,NA,0.05910069775192504
INK.WA,1999,Instal Krakow SA,RTCR.L,Poland,28/04/1999,Industrials,1999,Polish,"17,649,878.93","10,029,055.69",1.43,"7,304,400.00","1,769,491.53","1,771,670.70","10,029,055.69",2.05,33.7%,0.24225008624938393,NA,NA,NA,NA,NA,NA
BBD.WA,2021,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2021,IFRS,"51,412,625.57","31,176,485.18",1.25,"10,135,993.00","-1,592,707.43","-1,151,432.47","31,176,485.18",3.08,36.8%,-0.15713383286669594,0.2545205012276823,1,-0.15872104329969286,0.2570914153814973,1.1888386809773326e-09,-0.018340074013500924
BBD.WA,2020,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2020,IFRS,"62,782,324.06","35,445,520.65",0.99,"10,135,828.00","987,094.52","4,777,440.91","35,445,520.65",3.50,-19.6%,0.09738666836098639,1.6062878217744025,0,0.08048484988511272,1.3275105965077707,-1.3378881584096009e-08,0.05832016481802994
BBD.WA,2019,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2019,IFRS,"81,917,479.57","33,859,741.63",1.21,"10,135,828.00","-15,293,962.56","-20,392,565.25","33,859,741.63",3.33,-19.3%,-1.5089011534134162,1.0424819237981855,1,-0.9926981272456685,0.6858433709198589,-4.3809277905335124e-09,-0.1808135112485728
BBD.WA,2018,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2018,IFRS,"112,782,308.74","47,268,230.07",1.52,"10,197,974.20","-4,756,531.27","-1,888,921.57","47,268,230.07",4.64,-10.9%,-0.4664192296152308,0.07065579599642008,1,-0.25348871174740806,0.03839988912848917,-5.73500719899192e-09,-0.01774204079659791
BBD.WA,2017,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2017,IFRS,"106,465,856.53","55,990,404.78",1.84,"10,355,150.50","-5,561,492.72","1,710,477.18","55,990,404.78",5.35,-23.8%,-0.5370750256116509,0.4171474754571861,1,-0.2672015052794283,0.20753605744138615,-9.869978761187737e-10,0.018264857744669252
BBD.WA,2016,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2016,IFRS,"93,648,535.56","51,348,236.70",2.01,"10,414,735.80","-1,249,013.75","2,332,576.21","51,348,236.70",4.91,-10.6%,-0.11992755015446478,0.037055586997262246,1,-0.04955683890680363,0.015312226031926548,-5.348128814964678e-10,0.01919698819987501
BBD.WA,2015,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2015,IFRS,"121,507,404.48","61,675,630.21",2.42,"10,426,548.10","-864,068.51","1,392,705.12","61,675,630.21",5.90,-18.3%,-0.08287196315720254,0.29054311670895516,1,-0.025343107999144507,0.08885110602720342,-2.2181035192222236e-09,0.008987800094576968
BBD.WA,2014,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2014,IFRS,"154,955,061.90","72,523,034.31",3.27,"10,461,565.00","-3,906,506.13","-8,645,639.03","72,523,034.31",6.93,-42.5%,-0.3734150798661577,0.922855876725901,1,-0.05606833031023389,0.1385669484573425,3.4798466124911563e-09,-0.05135551131261638
BBD.WA,2013,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2013,IFRS,"168,348,806.37","89,661,803.71",6.66,"10,461,565.00","5,748,010.61","-7,802,718.83","89,661,803.71",8.57,5.3%,0.5494407968597433,0.49505901268118113,0,0.08905037226251918,0.08023646883001315,3.779638163263562e-10,-0.04941799888901891
BBD.WA,2012,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2012,IFRS,"157,892,245.85","81,953,773.34",6.17,"10,461,565.00","568,918.57","-4,790,261.93","81,953,773.34",7.83,40.7%,0.05438178417856219,0.38514124894315527,0,0.013872904127184232,0.09825031860794778,2.762126527167785e-09,-0.03329323794012978
BBD.WA,2011,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2011,IFRS,"143,880,926.77","72,825,663.54",3.92,"10,461,565.00","4,598,098.78","-14,264,368.15","72,825,663.54",6.96,-41.3%,0.4395230331217175,0.052577662137548276,0,0.056493963126184765,0.006758054259324971,2.593220724915086e-09,-0.08964260503155745
BBD.WA,2010,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2010,IFRS,"159,124,873.10","79,132,994.92",7.78,"10,461,565.00","4,048,054.15","-5,797,292.72","79,132,994.92",7.90,17.9%,0.3869453709841692,0.7309476979001084,0,0.05673685791556733,0.10717708180353495,-2.451629797193634e-09,-0.03885215008947196
BBD.WA,2009,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2009,IFRS,"149,214,205.82","68,559,493.85",6.82,"9,206,177.00","-3,166,946.31","-2,657,298.66","68,559,493.85",9.36,21.9%,-0.3440023269159392,0.43601762475371925,1,-0.06370413461406281,0.08074400458402207,7.824230436639999e-10,-0.01893798984822175
BBD.WA,2008,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2008,IFRS,"140,315,771.70","47,345,491.39",5.40,"5,160,441.70","474,839.58","-20,017,899.36","47,345,491.39",9.62,-74.4%,0.09201529783778005,0.1432543342123639,0,0.0035999725288646343,0.0056046296640204964,-2.750142411084087e-09,-0.17021588923858344
BBD.WA,2007,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2007,IFRS,"117,603,000.81","54,490,267.64",25.56,"4,914,706.40","-251,824.82","-55,913,625.30","54,490,267.64",11.09,-0.6%,-0.05123903637458384,0.6997007103398882,1,-0.0023645148303915015,0.03228891141393116,5.8591757702185156e-08,-3.001040674747528
BBD.WA,2006,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2006,IFRS,"18,631,412.02","18,548,331.49",21.67,"2,284,353.20","1,481,315.50","1,590,595.70","18,548,331.49",9.44,524.9%,0.6484616739653044,0.5073513324829347,0,0.2091811851500982,0.1636617201557854,1.392825472009255e-08,0.14371828220263327
BBD.WA,2005,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2005,Polish,"11,067,455.55","8,992,018.74",3.10,"1,965,420.94","277,341.22","-3,418,384.64","8,992,018.74",4.58,66.3%,0.14111034148236967,1.0922731086807287,0,0.0702041499912287,0.543419457055089,-9.170899438478605e-08,-0.3374106496873621
BBD.WA,2004,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2004,Polish,"10,131,229.24","9,395,348.84",2.01,"1,965,420.94","-1,869,435.22","702,657.81","9,395,348.84",4.78,18.7%,-0.951162767198359,1.4377965159972295,1,-0.6942793921155904,1.0494865080271747,2.248609459028565e-08,0.06774870019515546
BBD.WA,2003,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2003,Polish,"10,371,531.97","9,089,130.14",1.37,"1,965,420.94","956,440.16","15,132,287.90","9,089,130.14",3.82,-42.7%,0.48663374879887056,2.007441267765677,0,0.20885568617977276,0.8615627758650974,-6.183413873588754e-08,0.6992241247687686
BBD.WA,2002,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2002,Polish,"21,641,541.48","21,092,357.94",2.33,"2,620,561.11","-3,985,369.04","287,393.86","21,092,357.94",8.05,6.5%,-1.5208075189668064,0.28754141512845677,1,-0.72076185733024,0.13627555219358142,NA,0.011685076243675587
BBD.WA,2001,BBI Development SA,CFMP.PA,Poland,12/06/1997,Real Estate,2001,Polish,"24,594,949.49","24,238,636.36",2.11,"2,620,561.11","-4,738,888.89","477,272.73","24,238,636.36",9.25,-33.2%,-1.8083489340952632,NA,NA,NA,NA,NA,NA
MBK.WA,2022,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2022,IFRS,"47,947,941,290.69","2,904,169,274.70",67.62,"42,433,495.00","-160,523,358.08","1,964,564,249.00","2,904,169,274.70",68.49,-31.7%,-3.7829398233635954,3.1154089490430956,1,-0.03536118735617494,0.029121414741475934,-1.437390467020742e-10,0.03969221723296736
MBK.WA,2021,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2021,IFRS,"49,494,948,530.32","3,402,220,017.36",106.98,"42,384,884.00","-292,385,712.51","2,727,473,148.95","3,402,220,017.36",80.30,141.7%,-6.898348772406691,7.555897389444842,1,-0.1432084029978553,0.15685898670219725,1.575013712036886e-11,0.056831627867780475
MBK.WA,2020,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2020,IFRS,"47,992,170,051.78","4,473,486,893.30",48.17,"42,367,040.00","27,858,388.56","239,728,475.22","4,473,486,893.30",105.62,-54.0%,0.6575486170381504,5.632178806103188,0,0.00641448265572286,0.05494272564728503,1.6135000419137017e-10,0.0057421706297237675
MBK.WA,2019,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2019,IFRS,"41,748,755,075.14","4,258,186,923.28",102.51,"42,350,367.00","266,372,264.70","180,722,383.34","4,258,186,923.28",100.57,-8.2%,6.289727423141339,1.9386920355248458,0,0.05572541351237121,0.017176327062326975,2.181423971785231e-10,0.004636060571098639
MBK.WA,2018,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2018,IFRS,"38,981,885,712.76","4,056,236,329.12",112.87,"42,336,982.00","348,366,446.51","202,485,226.09","4,056,236,329.12",95.85,-7.7%,8.228419458666185,0.8173766258344966,0,0.06159457638046399,0.006118546491762082,2.3176218795524816e-10,0.005368055534163036
MBK.WA,2017,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2017,IFRS,"37,720,404,493.09","4,011,771,668.25",133.59,"42,312,122.00","313,576,948.49","-620,658,450.40","4,011,771,668.25",94.86,38.7%,7.411042832831688,0.5160799969821168,0,0.09245312915209192,0.006438123714846767,2.189956776874032e-10,-0.0194095707827202
MBK.WA,2016,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2016,IFRS,"31,976,928,153.02","3,113,868,738.79",80.16,"42,280,127.00","291,519,904.36","1,746,723,490.74","3,113,868,738.79",73.70,6.8%,6.894962835849571,0.9573038819295085,0,0.08546062017661837,0.011865442264867482,2.3547651429545494e-10,0.05547889143045389
MBK.WA,2015,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2015,IFRS,"31,484,469,961.51","3,120,420,564.32",80.68,"42,238,924.00","331,671,297.12","1,657,542,884.82","3,120,420,564.32",73.91,-34.6%,7.85226671777908,0.7629892087883734,0,0.05548912951578744,0.005391768841695806,2.4916497823193256e-10,0.04970697441146543
MBK.WA,2014,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2014,IFRS,"33,346,283,986.21","3,121,146,910.86",141.51,"42,210,057.00","363,650,443.73","-191,328,359.05","3,121,146,910.86",73.98,3.0%,8.615255926567453,0.8690611309532521,0,0.0517650419189296,0.005221781715755886,2.8642837268906904e-10,-0.005533477684723703
MBK.WA,2013,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2013,IFRS,"34,576,512,267.90","3,391,691,644.56",166.43,"42,174,013.00","399,991,710.88","-352,686,339.52","3,391,691,644.56",80.46,57.8%,9.484317057520705,0.27346918096100836,0,0.08964382852098966,0.0025847748673063172,3.2072385521395426e-10,-0.010651201735002475
MBK.WA,2012,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2012,IFRS,"33,112,351,854.25","3,110,227,567.43",105.80,"42,138,976.00","388,135,697.61","966,986,514.52","3,110,227,567.43",73.84,32.5%,9.210847876559697,1.3742257163329032,0,0.12880503253474615,0.01921725236096914,2.5719146090946193e-10,0.03367069427625768
MBK.WA,2011,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2011,IFRS,"28,718,936,015.58","2,315,002,180.30",71.51,"42,102,746.00","329,943,312.31","367,655,745.81","2,315,002,180.30",55.00,-19.1%,7.836622160226794,2.677644848786122,0,0.07617245490111581,0.026026874502197924,1.8215371835428466e-10,0.012066157643345555
MBK.WA,2010,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2010,IFRS,"30,469,993,570.22","2,338,173,604.06",102.88,"42,086,674.00","217,124,196.28","-680,582,064.30","2,338,173,604.06",63.75,32.4%,5.158977311440672,3.819007818615715,0,0.06430234714496662,0.04760074558912769,4.803147467945373e-11,-0.024030063745882305
MBK.WA,2009,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2009,IFRS,"28,322,108,151.57","1,440,221,965.88",80.23,"33,632,940.40","45,067,114.09","-266,316,414.99","1,440,221,965.88",42.82,32.3%,1.339969492824957,5.958422903755392,0,0.022874180485233136,0.10171428650999303,3.217237106707023e-10,-0.009546165201379004
MBK.WA,2008,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2008,IFRS,"27,897,737,926.38","1,315,249,240.12",58.58,"33,632,940.40","245,466,396.49","-2,715,518,068.22","1,315,249,240.12",39.12,-61.1%,7.298392396580349,0.22629871638977583,0,0.04003286926981706,0.0012412852635059835,5.156466900492161e-10,-0.1197039706594046
MBK.WA,2007,mBank SA,LWDB.L,Poland,06/10/1992,Financials,2007,IFRS,"22,685,279,805.35","1,348,139,091.65",182.31,"33,598,714.89","252,819,951.34","-2,317,426,196.27","1,348,139,091.65",40.24,50.3%,7.524691112970125,3.5539585552383626,0,0.07359111112929217,0.03475754088252677,3.935792649750696e-10,-0.15880693700240067
